state,up,down,left,right
"0,2,0,2",10.34145378502271,1.7644050961333164,1.1619789228688302,0.0
"2,0,2,2",0.07576422505516928,0.4112106334155524,9.724075837617496,1.2212399658122464
"4,2,0,2",1.7391069264070231,11.358059000016695,0.35633088795618784,0.0
"4,0,4,4",0.0,0.0,5.79700968296996,0.0
"4,2,8,0",0.0,0.5228268769424014,0.0,-0.24390000000000006
"4,2,8,2",4.491141562343846,1.53536317,0.0,0.0
"4,4,8,2",0.0,0.0,2.0836946647687737,-0.34390000000000004
"8,2,8,2",3.616413495777471,1.0317000000000003,0.0,0.0
"0,4,16,4",0.0,0.71,0.0,0.0
"0,2,16,8",-0.09000000000000001,0.0,-0.09000000000000001,0.0
"16,2,2,8",0.0,0.0,0.0,0.0
"0,0,4,2",4.370371882564752,0.0,0.0,0.0
"4,4,0,2",0.0,-0.30951000000000006,-0.28823960000000004,-0.13166384173679488
"2,4,4,2",0.0,0.0,0.0,0.0
"2,2,0,0",0.0,10.378363294535841,-0.41555384542071117,0.1576586136654219
"2,4,0,0",0.0,7.597444641079295,0.0,0.0
"2,0,2,4",-0.35465857773000004,9.013546299390764,0.0,0.2494846450596312
"2,2,2,4",-0.40951000000000004,14.668180442979363,-0.34390000000000004,0.25427053368
"4,2,2,4",0.0,0.0,0.0,0.0
"0,0,2,2",1.4493583499137908,0.0,9.14666276282417,2.6771092786949193
"4,0,4,0",-0.08000000000000002,-0.15200000000000002,0.0,4.277085915101915
"8,0,0,4",0.0,0.0,0.0,-0.08000000000000002
"2,8,0,4",0.0,4.503741537927096,-0.4253182110000001,0.0
"2,8,4,2",0.0,0.0,0.0,0.0
"0,4,2,0",-0.24413562606600003,0.3380948355820138,9.340741845122642,-0.08000000000000002
"2,4,0,2",0.0,0.03005042700000011,1.614684542362595,0.0
"2,4,2,2",-0.07679455989999999,-0.19,2.8144956273525095,0.7030000000000001
"2,4,2,4",8.74352143502633,2.8275190000000006,0.0,0.0
"4,8,2,0",0.0,-0.30951000000000006,0.0,4.5527031464454115
"4,2,2,8",0.0,0.0,0.0,0.0
"0,2,2,0",0.4440656756288513,10.700210052643834,0.09320273445087594,0.14225455968683634
"0,2,2,2",1.3968157948707223,2.0723390962623025,3.3701851988552862,13.696086256621127
"0,2,2,4",2.4197599899416886,0.0,12.56776765438631,0.0
"4,8,4,0",-0.09000000000000001,0.17889999999999998,0.0,-0.09000000000000001
"4,8,2,4",0.0,0.0,0.0,0.0
"2,0,0,2",-0.27578515366896084,10.444944690962629,0.7558928660515843,0.8185717839090396
"2,2,0,4",0.0,0.9351782780777904,-0.3191624890613237,11.196767544017499
"4,0,4,2",-0.260193968,-0.256049069,0.0,-0.30951000000000006
"0,2,0,4",0.0,0.0,2.8768384205861905,0.0
"2,2,4,0",0.0,0.6196860464450005,-0.47551946000000017,10.228083472648018
"2,4,0,4",2.5807609998360155,16.271394369772196,-0.30951000000000006,0.0
"2,0,2,8",-0.18474545267135564,-0.3456100000000001,0.0,8.507505351142324
"4,8,0,2",0.0,-0.30951000000000006,4.084987788474004,0.0
"4,8,4,2",1.0653755740084738,-0.19,0.0,0.0
