state,up,down,left,right
"2,0,2,0",21.13478361490522,18.813353032181258,0.0,29.243499330230236
"4,0,2,0",0.0,0.0,0.0,26.192606641658667
"2,4,0,2",0.0,21.973324098871245,25.614586973451225,0.0
"2,4,2,2",8.297974162010963,0.06084806341843163,3.6405874958071323,26.681739373053684
"2,4,4,2",0.0,0.0,0.0,0.0
"0,2,2,0",20.11211777986198,28.0700524010417,20.04349874430985,21.24544338444135
"2,2,0,2",22.003207068451417,30.90033918550314,16.18673985888179,14.250472428265205
"4,0,2,2",6.901159295899932,0.0,23.467701229650817,10.707977405829814
"4,2,2,2",20.790418669320985,5.641634510833474,11.55242344391128,3.0169631565148975
"4,4,2,2",0.0,0.0,16.351144049448486,7.86488887086295
"8,0,4,2",17.009640689095015,0.0,0.0,0.20080753050339406
"2,8,4,2",0.0,0.0,0.0,0.0
"0,2,0,2",25.23991520983217,30.104556658729198,22.25063132715427,0.0
"2,0,2,2",17.57091332055721,18.83842754464818,21.038894993326355,27.406208851581415
"4,2,0,2",10.556968273993416,33.21723471446539,5.817429240559262,0.0
"4,4,2,0",0.0,1.0838945885384121,4.041164126458294,18.52692948152653
"8,0,2,2",2.3704770606824432,0.0,14.378768287906608,4.029664073060842
"8,2,4,0",0.0,11.883333896277879,0.0,-0.368559
"8,2,4,2",2.4020966712697254,17.9162360534863,0.0,0.0
"8,4,4,2",0.0,0.0,0.0,0.0
"4,2,0,0",0.0,26.62131171786534,0.0,0.0
"0,2,4,2",8.049909645293228,35.17898284304662,11.785809660611587,0.0
"2,0,4,4",2.4519774638198344,0.0,32.27292236879101,20.804352153068915
"2,2,2,0",12.404621095797053,21.66982872543976,10.149325038275082,4.880771537994576
"4,2,4,2",11.732218869367932,26.562218721495242,0.0,0.0
"8,4,0,2",0.0,-0.5513215599000001,10.031096739995244,0.0
"2,4,8,2",0.0,0.0,0.0,0.0
"4,0,2,4",4.644901806157257,0.0,0.0,22.612669459104357
"0,8,2,4",13.162210341354164,0.0,0.2782946395277877,0.0
"8,2,2,4",0.0,0.0,0.0,0.0
"0,4,2,2",16.575611173804273,0.0,8.997733410968626,30.551091955332893
"2,4,0,4",29.168599086959123,13.94612957595671,1.1656446725926461,0.0
"2,0,2,8",7.983461720204994,3.7012118562814527,0.0,-0.09
"4,8,0,2",0.0,-0.10828404955137591,15.210102167457958,0.0
"4,8,4,2",14.665382256985238,-0.9958254420820708,0.0,0.0
"4,8,8,2",0.0,0.0,0.0,0.0
"2,0,4,2",17.653759780987777,0.0,0.0,22.921812303591217
"2,2,4,2",4.626529683901521,23.739889880478092,13.4091470507926,-0.483667877309628
"4,4,8,2",0.0,0.0,7.4515952685724365,-0.94185026299696
"8,2,8,2",4.260673504444477,8.756497629433031,0.0,0.0
"16,4,2,0",0.0,-0.171,0.0,1.1985510357873799
"16,4,4,2",0.0,0.0,0.0,0.0
"0,2,2,2",30.481230624933964,28.133348131131925,23.22385088692159,24.128942211271955
"2,0,2,4",9.360462354200203,31.46414199080631,0.0,19.572734390930822
"0,2,4,4",-0.2540455145689406,0.0,32.09564326052239,20.84268322322275
"0,2,2,8",11.1568949001864,0.0,15.148570741058867,0.0
"2,2,4,8",0.0,0.0,17.693571517615908,0.6500069396007281
"4,2,4,8",-0.9721871610556305,18.910922852756404,0.0,0.0
"2,2,8,8",0.0,0.0,19.55642472812146,14.213917111774393
"4,0,16,2",4.451806754079991,0.0,0.0,-0.7499053647030008
"4,2,16,4",0.0,0.0,0.0,0.0
"2,0,0,2",21.59795386857305,23.728228793754788,19.78616452426041,30.097789730780466
"4,0,4,2",2.7851286098225376,24.66215086778619,0.0,-0.3728572565624102
"0,2,2,4",19.655512844669143,0.0,22.876524786140738,0.0
"2,2,2,4",0.24838874160758276,16.754406611845184,2.412301085765962,23.182287632015562
"2,2,4,4",0.0,0.0,19.14340808325073,20.835232808328076
"0,4,2,8",13.851315188252263,0.0,-0.4125004091459464,0.0
"4,2,2,8",0.0,0.0,0.0,0.0
"2,2,0,0",0.0,27.859713647298825,21.397466078830234,19.09913143410381
"4,0,0,2",7.822092701172397,27.260961297976483,7.654024496701551,4.005127559840908
"4,4,4,2",0.9741424844765693,-0.1,8.055463002361783,-0.34390000000000004
"8,2,4,4",0.0,0.0,14.598544186700401,6.99999999995211
"8,2,2,8",0.0,0.0,0.0,0.0
"2,0,4,0",0.0,0.0,0.0,22.83627166003756
"4,2,2,4",0.0,0.0,0.0,0.0
"0,0,4,2",24.13018313367765,0.0,0.0,0.0
"4,2,2,0",0.0,12.239289222666383,0.0,20.403531586203343
"2,2,0,4",0.0,14.029586021197893,13.1466961947625,26.38960280818409
"0,4,0,2",0.0,0.0,20.890036070673577,0.0
"2,0,0,4",26.589714662825717,15.059201788553928,12.41710173121609,12.788792593667743
"4,4,8,0",0.0,-0.368559,-0.2077467511427925,13.150630915454943
"0,8,2,8",1.51,14.514843566420614,-0.171,0.0
"2,16,0,2",0.0,-0.114,3.0366758375594367,0.0
"2,16,2,2",-0.1,0.0,3.9291540513891814,1.5432501807941477
"4,16,2,2",0.0,0.0,2.969538211090513,3.2610553357414442
"4,16,4,2",3.18156405569168,-0.271,0.0,0.0
"2,16,8,2",0.0,0.0,0.0,0.0
"2,4,2,4",23.672744603561725,21.81610970177519,0.0,0.0
"2,2,0,8",0.0,11.771833705427518,8.468358864273016,2.3681735309205107
"4,0,8,4",0.9189983843627237,0.0,0.0,25.377435649932792
"2,8,8,2",0.0,0.0,0.0,0.0
"0,4,2,4",30.18798328937914,9.024959182200861,1.1175047268214622,0.0
"2,4,0,8",0.0,14.645774591625486,-0.730460091116284,0.0
"4,2,4,0",18.859378098976386,13.026691789635764,0.0,-0.6458134171671001
"2,0,8,2",27.560249121089,0.0,0.0,21.995131393342668
"2,2,8,2",4.4737905576399015,28.319973478941314,9.649019974926622,-0.6715873469370751
"2,2,8,4",0.0,0.0,1.5673181324544943,25.22586589712674
"2,4,8,4",6.872263974580197,25.724245503126426,0.0,0.0
"0,4,2,16",-0.902178250782975,0.0,-0.9365248811067692,0.0
"2,4,4,16",0.0,0.0,0.0,0.0
"2,4,2,8",15.417697640245706,-0.6818685405401178,0.0,0.0
"4,4,2,8",0.0,0.0,-0.9797244404095546,16.508745472120612
"2,8,2,8",17.613978176330537,14.367731620528275,0.0,0.0
"0,2,4,16",-0.9576780389175993,0.0,-1.5503936526896571,0.0
"4,2,2,16",0.0,0.0,0.0,0.0
"0,0,2,2",22.622876408272063,0.0,22.0164647136124,29.70642861575071
"0,0,2,4",26.896728567725717,0.0,0.0,0.0
"0,2,4,8",-0.7784233454094307,0.0,15.900098249560399,0.0
"2,4,4,8",0.0,0.0,0.0,0.0
"0,4,2,0",14.428578999906858,9.323934095515316,5.899569902026645,26.568702748061796
"2,2,2,8",-0.8649148282327008,16.085262671149245,-0.717570463519,8.44685611226099
"4,4,2,4",24.817227066238527,4.499607145624822,-0.11117980435604627,7.575650478995978
"2,8,2,4",3.316600382853563,23.62560792431626,0.0,0.0
"2,8,4,4",0.0,0.0,6.054403797628908,24.029949238148756
"0,8,2,2",0.032853,0.0,2.000605648275374,14.040420405819262
"8,2,0,2",3.3803880829008675,25.382583290007553,4.397835330691963,0.0
"8,2,2,2",3.0290716529981396,2.2394377296306516,20.136520306515386,0.3
"8,4,2,2",0.0,0.0,1.2285300000000006,13.075710454395358
"8,4,2,4",13.424119696429877,6.999990269408338,0.0,0.0
"8,2,2,0",0.0,7.466746286172809,0.0,17.992893392842724
"0,2,0,4",0.0,0.0,24.822314626603415,0.0
"2,4,4,0",0.0,19.798904245348254,0.0,8.777629433698452
"4,8,2,2",0.0,0.0,20.355752170632012,3.1451261625620734
"4,8,2,4",0.0,0.0,0.0,0.0
"4,2,16,0",0.0,4.852942967155112,0.0,-1.151439881539994
"0,4,16,4",8.198432281098002,0.0,-0.2439,0.0
"4,2,8,4",0.0,0.0,0.0,0.0
"2,4,2,0",9.724053187641498,30.167878127511024,0.0,17.56162879127116
"2,8,2,0",8.640400193842328,14.779270420265169,0.0,4.950622546308795
"4,2,0,4",0.0,18.46606450853761,1.05654028782134,0.0
"8,4,2,0",0.0,0.4369306583642086,0.0,9.139558099062793
"2,4,0,0",0.0,25.307538092180486,0.0,0.0
"2,4,4,4",0.7000000000000001,6.518181415312476,1.33,21.63655607214472
"4,4,0,4",4.016155955376485,22.438661632078993,-0.177,1.3627848919104495
"2,0,4,8",-0.08160346136058229,0.0,0.0,16.498755978811456
"8,4,4,0",0.0,9.00862659394268,0.0,1.158996869019939
"2,0,16,4",-0.008056470895472345,0.0,0.0,4.878254515834656
"2,4,16,2",0.0,0.0,0.0,0.0
"4,4,0,0",0.0,29.2568679975653,0.21626900355615852,-0.08
"0,2,4,0",25.649729455282642,9.156944888912534,11.151942221791195,10.434039244537658
"8,4,4,4",17.59866254516522,0.7000000000000001,0.7000000000000001,0.0
"8,8,4,2",0.0,0.0,14.366970294290796,-0.4173123498437106
"2,16,4,2",0.0,0.0,0.0,0.0
"2,2,4,0",0.0,14.70463583492722,10.24388126221156,25.124154282619674
"2,8,0,2",0.0,16.494894382187425,25.72540402203952,0.0
"2,8,2,2",8.063366648710195,0.491090399948524,4.771434692293256,26.647113585759868
"4,0,4,4",0.7444525438139685,6.430157926515543,4.970027629244638,20.60566095556745
"4,4,0,8",0.0,0.0,-0.09,14.255375584900976
"0,2,2,16",-1.0240358498804585,0.0,-1.0050719021493748,0.0
"2,2,2,16",-0.6935718932651954,-0.7652213494537758,-0.6794938061213335,-0.7051819804371652
"4,8,2,0",0.0,0.287285700303927,0.0,17.90082475353896
"4,2,8,0",0.0,10.029723244078545,0.0,-0.617570463519
"0,2,8,2",1.0135268086048548,25.86892446706305,5.165068617093997,0.0
"4,0,0,4",1.0834834300737348,29.156512224001847,3.951490313702342,4.521350914365829
"0,4,4,4",8.102771516080498,4.5555271456012765,17.746889783203287,6.4941058757734975
"4,8,4,4",-0.2820801574662456,-0.56953279,6.999999999999979,25.268637593674036
"8,8,2,2",0.0,0.0,16.089558718569407,5.174815360434932
"16,2,4,0",0.0,12.241248296400714,0.0,0.47737932432408414
"16,2,2,4",0.0,0.0,0.0,0.0
"2,0,4,16",-0.4844672560758163,0.0,0.0,-1.3934656892716912
