state;up;down;left;right
4,0,0,2;0.1534432058677524;0.6348191645533996;2.295613065881363;26.29089728279583
4,2,2,0;0.0;6.817263023206031;0.0;19.630644133132538
4,2,2,2;20.370727728648795;1.4056770000000003;1.9127356857817213;1.0317000000000003
4,4,2,2;0.0;0.0;17.570059159270727;5.269565418161503
8,0,4,2;14.937193243732784;0.0;0.0;-0.3824100000000001
8,2,4,2;1.9911655497000007;15.854336661438124;0.0;0.0
8,4,4,4;1.9457664818821312;0.7000000000000001;1.3697138115749936;6.9908298564395395
8,2,4,8;0.0;0.0;0.0;0.0
2,0,4,0;0.0;0.0;0.0;22.295987567381395
4,2,0,4;0.0;19.418978117987795;0.4274527495047373;0.0
2,2,4,4;0.0;0.0;7.023738307598618;22.217905453811433
0,4,2,8;13.561329536019144;0.0;1.1063397409647509;0.0
2,4,2,8;16.84914545569366;-0.9721871610556305;0.0;0.0
4,4,2,8;0.0;0.0;-0.901522909781639;18.543468186261926
2,8,2,8;19.8678129900868;14.316081208544174;0.0;0.0
0,2,4,16;-1.0802794838379963;0.0;-1.3676590784281486;0.0
2,2,4,16;0.0;0.0;-1.1666070546736331;-1.0146107952443282
4,2,4,16;-0.9999059538913014;-1.04729919488129;0.0;0.0
2,2,8,16;0.0;0.0;-0.6927504039100001;-0.717570463519
4,2,8,16;0.0;0.0;0.0;0.0
2,2,0,0;0.0;23.749345098528288;10.628265070744677;8.45084197736264
4,4,0,0;0.0;18.9461830743951;-0.21680000000000005;-0.08000000000000002
2,0,4,4;-0.30951000000000006;0.0;3.2900321840460744;21.287129462595008
2,4,4,2;0.0;0.0;0.0;0.0
0,2,0,2;24.862137143835014;11.484862537508809;6.393677782772394;0.0
2,2,2,0;-0.18671000000000004;-0.2694078910977;-0.1372233297;16.752999139324807
2,4,0,2;0.0;9.149161663667652;24.65435899791807;0.0
2,4,2,2;7.090395729275626;-0.7712320754503901;2.978653553102948;26.07432445769015
0,0,2,2;6.52294280944367;0.0;21.850588714234352;7.1913700114244055
2,2,0,4;0.0;5.780811450832241;-0.19193955354754325;25.98584983880783
2,4,0,4;2.0881216237452196;23.12719350224135;0.209537123903629;0.0
2,0,2,8;16.809345853765272;0.5969314545005411;0.0;2.7490668271046115
0,2,4,8;-0.6936366206890783;0.0;9.12953309451284;0.0
4,2,2,8;0.0;0.0;0.0;0.0
2,0,0,2;7.034397417862516;10.151183278038001;0.9725279237595019;25.092067561005575
4,0,2,2;3.1991803169785786;0.0;0.5890000000000002;31.03296811054176
0,4,2,4;33.10966063996299;8.2256484653322;-0.694108867905351;0.0
4,2,2,4;0.0;0.0;0.0;0.0
0,4,2,0;-0.15200000000000002;3.073609897476663;8.366423419442985;26.915012399620842
4,4,2,0;0.0;-0.271602;-0.17100000000000004;12.354136364360313
0,2,2,4;13.035349278598789;0.0;19.16493522613906;0.0
2,2,2,4;-0.717570463519;20.523977848590647;-0.44792145916456994;3.8440808247801157
4,4,2,4;0.0;7.983309802206737;0.0;-0.1
2,8,2,4;-0.6125795110000001;24.859037574714435;0.0;0.0
4,8,2,4;0.0;0.0;0.0;0.0
2,0,2,2;5.668010987798108;-0.0013568524244353952;23.019167282223354;1.5111046242383992
2,0,4,2;2.5025094388341267;0.0;0.0;5.028081439563162
2,2,4,2;3.179719991842143;1.7935310170451801;0.7406999493623049;0.9509786956963195
0,2,2,0;6.308726219589594;6.031534737336805;5.874614173500866;24.92319370369908
8,2,4,0;0.0;14.167322031031569;0.0;1.7831322544601604
8,2,4,4;0.0;0.0;12.806783488813737;3.2799130000000005
8,2,8,2;6.402938844780261;0.0;0.0;0.0
16,4,0,2;0.0;-0.09000000000000001;3.2543383707454923;0.0
16,4,2,2;0.0;0.0;3.1035580460609333;2.0481741412054313
16,4,4,2;0.0;0.0;0.0;0.0
0,2,2,2;15.03045542342949;12.414844782450317;9.060720468316527;24.67769649725276
2,4,2,4;23.907632717364997;13.527426858420757;0.0;0.0
4,8,0,2;0.0;0.08805150004563218;14.967236516907313;0.0
4,8,2,2;0.0;0.0;17.501667151681826;2.6869213250260815
4,8,4,2;14.436941334580144;-0.911370618803475;0.0;0.0
8,8,2,2;0.0;0.0;15.89679452578249;2.9743870532567436
16,2,4,0;0.0;13.099663034165872;0.0;-0.35904796813871265
16,2,4,2;2.499684549010003;14.89197949805644;0.0;0.0
16,4,4,4;1.8970000000000002;0.7000000000000001;9.797178758127442;0.7000000000000001
16,4,8,2;0.0;0.0;0.0;0.0
2,0,2,0;5.317536714839855;4.483322029315435;0.0;24.717097951615564
4,0,4,2;4.247532618576238;-0.18000000000000002;0.0;-0.24390000000000006
8,2,2,0;0.0;16.232562741842184;0.0;-0.138
8,2,2,2;22.988005493978537;0.0;0.33;0.30000000000000004
8,2,2,8;0.0;0.0;0.0;0.0
0,2,0,4;0.0;0.0;16.640049937449994;0.0
4,2,4,2;23.96892519587434;0.31894300000000003;0.0;0.0
8,4,4,0;0.0;-0.019999999999999997;0.0;17.96395906659052
16,4,2,0;0.0;-0.30951000000000006;0.0;2.4101937408379555
2,4,0,0;0.0;18.807065049146274;0.0;0.0
2,0,2,4;-0.17100000000000004;20.17419890383229;0.0;1.605826800174856
4,2,4,4;0.0;0.0;0.0;8.994063070404005
8,4,0,2;0.0;-0.24777000000000005;21.777200169153105;0.0
2,4,8,2;0.0;0.0;0.0;0.0
0,2,4,0;1.617879827861631;14.759945693885202;0.3878840318594609;1.6193859288647263
4,2,4,0;6.180512463043805;-0.333891529;0.0;-0.32263200000000003
2,0,0,4;22.883397367710636;2.891421075372457;0.10149027326616658;1.1766149077215564
2,2,0,2;27.157258557572604;12.83621196226084;7.952840249522533;8.828386949781324
2,8,4,2;0.0;0.0;0.0;0.0
0,4,2,2;2.23787448843815;0.0;1.8933340125049287;29.822304598876283
0,0,2,4;22.586120005758616;0.0;0.0;0.0
4,8,2,0;0.0;0.23709991838178757;0.0;17.04673594599597
4,0,8,2;2.982384249316971;0.0;0.0;-0.30951000000000006
