state,up,down,left,right
"2,0,2,0",16.40330164954207,16.108270005885636,0.0,23.870447713373206
"4,2,0,2",9.064000159115128,28.356882597202976,12.584435670950983,0.0
"4,2,2,2",26.000911153018762,1.9539646797000005,7.999054744156643,3.668095568286411
"4,4,2,2",0.0,0.0,6.842772783945394,24.927523847268006
"2,8,0,4",0.0,20.76953754739053,1.420837615752576,0.0
"2,8,4,4",0.0,0.0,6.8423012031854284,26.53886678277477
"2,8,8,2",0.0,0.0,0.0,0.0
"0,2,0,2",17.803745369622046,28.659146193589066,19.54903683642722,0.0
"0,0,4,4",3.304952132001931,0.0,15.831772083860805,1.500541434708225
"0,2,8,0",10.169978839099036,1.427075667168501,0.2114044680967035,-0.08
"2,0,8,2",23.898779225064587,0.0,0.0,6.597844096895274
"2,2,8,2",1.2285300000000003,24.095097747047973,0.6551785604151852,-0.47997758409400004
"2,2,8,4",0.0,0.0,-0.5217031000000001,20.818549177058195
"4,2,8,4",0.0,0.0,0.0,0.0
"0,0,2,2",14.385549223957549,0.0,26.801252721574453,21.154608447653434
"2,2,0,2",13.608149528454456,21.829497555842398,2.435875246952008,13.329405538423298
"4,2,2,0",0.0,19.208712855164833,0.0,25.699702702942858
"2,8,2,4",-0.8885336329784593,25.288180955302902,0.0,0.0
"4,8,2,4",0.0,0.0,0.0,0.0
"0,2,2,0",19.11559969680826,27.669322387410812,18.742748104506244,23.03783964280651
"4,0,2,2",3.3253687850276545,0.0,17.403230585961175,4.8086797361565505
"4,2,2,4",0.0,0.0,0.0,0.0
"2,0,2,2",14.860403107814127,11.883673249286547,28.866067325731116,23.71719636974893
"0,2,4,2",18.85750576751679,7.336212785142806,6.099243803645153,0.0
"2,2,4,2",3.3512965007504256,24.959901737682827,6.518842008651565,-0.6039224739594994
"2,4,4,2",0.0,0.0,0.0,0.0
"2,0,4,0",0.0,0.0,0.0,22.195958916767857
"2,2,0,4",0.0,8.29741539257781,2.0552885321430527,30.70816530966513
"2,4,0,4",33.09581453816322,13.561630775792704,-0.31525895791634195,0.0
"2,4,4,4",1.33,20.75793008385294,1.8970000000000002,5.47301302630985
"2,4,8,2",0.0,0.0,0.0,0.0
"0,4,0,2",0.0,0.0,19.962484170739106,0.0
"4,4,2,0",0.0,0.8883971119349449,1.5540784820535054,17.128601103819705
"8,0,2,2",1.0557250815596906,0.0,2.6130544131583724,14.73301615755717
"8,2,4,0",0.0,8.262019467963135,0.0,-0.2439
"8,2,2,4",0.0,0.0,0.0,0.0
"2,0,0,4",24.457094659397036,5.451587311087329,9.952696268640077,14.138494004794156
"2,0,2,4",7.9167909200649245,6.899988416244909,0.0,16.35950020431168
"2,0,0,2",16.512087538974527,28.178646143633372,16.450562627697423,21.76990553256096
"2,2,2,0",6.2692695211319815,3.2282586709420973,2.9675788282048208,24.298027568571936
"2,2,4,4",0.0,0.0,9.152832737749446,22.78134667132527
"0,4,2,8",14.551729805812094,0.0,0.4675573815783089,0.0
"4,4,2,8",0.0,0.0,-0.9817519963685992,18.72536702250387
"2,8,2,8",19.723445468271304,14.23326962360856,0.0,0.0
"4,16,2,0",0.0,-0.8566477708946314,0.0,4.701971447742545
"4,2,2,16",0.0,0.0,0.0,0.0
"0,2,2,8",15.294932617983859,0.0,-0.1426146947451558,0.0
"2,2,2,8",1.201487499451554,1.1505050681150162,3.5068146994174274,16.13432302423487
"8,2,2,8",0.0,0.0,0.0,0.0
"2,2,0,0",0.0,27.414991020484564,16.356490068174626,14.002695962710693
"0,2,2,2",24.57754678556693,20.549296890949822,28.401899840883598,20.213331734582233
"2,2,2,4",-0.794108867905351,20.250269622446382,-0.8513039111794307,12.90591222971383
"0,2,2,4",18.92508421322874,0.0,17.96158291539857,0.0
"2,4,2,4",11.257690940353324,21.127236664596634,0.0,0.0
"2,0,4,8",1.0954741402915693,0.0,0.0,16.00181898124872
"2,2,4,8",0.0,0.0,17.282699994567164,-0.9528987130275376
"2,4,4,8",0.0,0.0,0.0,0.0
"2,2,4,0",0.0,19.092281966812028,9.26634778344711,27.550522963289204
"0,4,2,4",32.10327067140286,11.68898275772226,1.3065967294636247,0.0
"2,8,2,0",4.122531244896828,7.355018464720411,0.0,25.445092491500972
"0,2,4,8",-0.8012634869551996,0.0,13.613233503783011,0.0
"4,2,2,8",0.0,0.0,0.0,0.0
"4,0,4,2",11.685940717198575,1.5172008572793338,0.0,-0.5513215599000001
"8,2,0,4",0.0,8.496461554855669,-0.09,0.0
"8,2,4,2",2.4094687129392005,10.107678255871592,0.0,0.0
"8,2,4,4",0.0,0.0,3.465626010915171,6.999998539490396
"2,0,4,2",23.690998765878383,0.0,0.0,22.941984102883534
"0,4,4,8",4.826524224892794,0.0,16.87122654120361,0.0
"2,4,0,8",0.0,16.27916500592223,5.894837895167639,0.0
"4,2,0,0",0.0,20.60873644011673,0.0,0.0
"4,4,0,0",0.0,15.964369588164558,-0.08,-0.09940949
"0,2,4,4",-0.512579511,0.0,30.577314919096505,3.790686826332212
"0,4,2,0",0.4224572801324268,4.160803757261704,3.381951486379445,26.067708093085468
"2,8,0,2",0.0,17.02533836862616,26.69056548384264,0.0
"2,8,2,2",7.027481988174377,-0.794108867905351,4.168072434567296,28.222400085794263
"2,8,4,2",0.0,0.0,0.0,0.0
"4,2,4,2",15.324759617796555,7.967794867149217,0.0,0.0
"8,4,0,2",0.0,-0.5125795110000001,15.405434065227857,0.0
"8,2,2,0",0.0,11.744214239504474,0.0,2.6251241666641585
"8,2,2,2",2.3847150494812874,2.4875792070342437,12.643891371232577,0.5700000000000001
"8,4,4,2",0.0,0.0,0.0,0.0
"4,4,0,2",0.0,-0.368559,3.060280320924565,17.313037435366567
"0,0,4,2",25.30490123808871,0.0,0.0,0.0
"2,4,4,0",0.0,21.108739061605817,0.0,6.290771275186655
"4,2,4,8",-0.94185026299696,18.570155806216405,0.0,0.0
"2,2,8,8",0.0,0.0,19.470260460583084,12.666148894468673
"4,2,16,0",0.0,4.853744643029339,0.0,-0.6382312444617367
"4,2,16,2",5.9863504594878885,2.6538643409161433,0.0,0.0
"4,4,16,2",0.0,0.0,2.619809320262516,-0.8332281830033342
"8,2,16,2",3.488304816189215,2.800376405651707,0.0,0.0
"8,4,16,2",0.0,0.0,0.0,0.0
"2,4,0,0",0.0,18.89536540658159,0.0,0.0
"4,2,0,4",0.0,18.383628657783746,0.2384863976792548,0.0
"4,2,8,0",0.0,2.118658660457528,0.0,-0.4623798303360001
"4,0,8,2",2.443843397115952,0.0,0.0,-0.5125795110000001
"8,4,2,0",0.0,-0.2569385122591499,0.0,13.763383606062195
"0,2,4,0",3.965645725229977,5.168403973220494,25.474697886177527,10.426646741662308
"4,0,2,0",0.0,0.0,0.0,27.401610516361423
"2,4,0,2",0.0,23.362762595893248,18.285821043095584,0.0
"2,4,2,2",16.632275073922106,-0.8649148282327008,5.288282110755888,23.797991969476104
"4,0,0,2",3.7690414153795118,3.902947243831769,5.187272697030705,26.71269166231132
